LSOACode,Cluster
E01002708,0
E01002711,3
E01002712,0
E01002714,3
E01002716,0
E01002717,3
E01002718,3
E01002719,3
E01002721,0
E01002723,0
E01002724,3
E01002727,3
E01002729,0
E01002730,3
E01002731,3
E01002732,0
E01002733,3
E01002735,0
E01002738,3
E01002739,3
E01002740,3
E01002742,3
E01002743,3
E01002744,3
E01002745,3
E01002747,3
E01002748,0
E01002749,3
E01002752,3
E01002754,3
E01002755,0
E01002756,3
E01002757,0
E01002758,0
E01002759,3
E01002762,3
E01002763,0
E01002764,0
E01002767,0
E01002768,3
E01002769,3
E01002770,3
E01002772,0
E01002774,3
E01002775,3
E01002776,0
E01002777,3
E01002779,3
E01002780,3
E01002781,0
E01002783,0
E01002785,3
E01002786,0
E01002788,3
E01002789,3
E01002791,3
E01002792,3
E01002793,0
E01002794,3
E01002795,0
E01002796,3
E01002797,0
E01002798,3
E01002801,3
E01002802,3
E01002803,3
E01002805,3
E01002806,3
E01002807,0
E01002808,0
E01002809,0
E01002810,0
E01002812,3
E01002813,3
E01002814,3
E01002815,3
E01002816,3
E01002817,3
E01002818,3
E01002819,3
E01002820,3
E01002821,3
E01002822,3
E01002824,3
E01002825,3
E01002826,3
E01002827,3
E01002828,3
E01002829,3
E01002830,0
E01002831,3
E01002832,3
E01002833,3
E01002834,3
E01002835,3
E01002836,3
E01002837,3
E01002838,3
E01002839,3
E01002844,3
E01002845,3
E01002846,3
E01002847,3
E01002848,3
E01002849,3
E01002851,3
E01002856,3
E01002858,3
E01002859,3
E01002860,3
E01002861,3
E01002862,3
E01002863,3
E01002864,3
E01002865,3
E01002866,3
E01002867,3
E01002868,3
E01002869,3
E01002871,3
E01002873,3
E01002874,3
E01002875,3
E01002876,3
E01002878,3
E01002882,3
E01002883,3
E01002884,3
E01002885,3
E01002886,3
E01002887,3
E01002888,3
E01002889,3
E01002890,3
E01002891,3
E01002892,3
E01002893,3
E01002894,3
E01002895,3
E01002896,3
E01002897,3
E01002899,3
E01002900,3
E01002901,3
E01002902,3
E01002903,3
E01002908,3
E01002909,3
E01002910,3
E01002911,3
E01002912,3
E01002913,3
E01002914,3
E01002915,1
E01002916,1
E01002917,1
E01002918,3
E01002919,3
E01002920,1
E01002921,3
E01002922,1
E01002923,0
E01002924,1
E01002925,3
E01002926,1
E01002927,3
E01002928,3
E01002929,1
E01002930,3
E01002931,3
E01002932,0
E01002933,3
E01002934,1
E01002935,3
E01002937,1
E01002938,1
E01002939,2
E01002940,2
E01002941,1
E01002942,1
E01002943,2
E01002944,2
E01002945,1
E01002946,1
E01002947,1
E01002948,2
E01002949,1
E01002950,2
E01002951,1
E01002952,1
E01002953,1
E01002954,3
E01002955,3
E01002956,1
E01002957,3
E01002958,1
E01002959,1
E01002960,1
E01002961,1
E01002963,3
E01002964,3
E01002965,3
E01002966,3
E01002967,1
E01002968,3
E01002970,3
E01002971,3
E01002972,3
E01002974,3
E01002975,1
E01002976,1
E01002977,3
E01002978,1
E01002979,1
E01002980,1
E01002981,1
E01002982,3
E01002983,1
E01002984,3
E01002985,3
E01002986,1
E01002987,3
E01002988,3
E01002989,3
E01002990,3
E01002991,1
E01002992,1
E01002993,3
E01002994,1
E01002995,1
E01002996,1
E01002997,1
E01002998,3
E01002999,3
E01003000,2
E01003001,3
E01003002,3
E01003003,3
E01003004,1
E01003005,1
E01003006,1
E01003007,1
E01003008,1
E01003009,1
E01003010,1
E01003011,1
E01003018,3
E01003019,3
E01003020,3
E01003022,3
E01003023,3
E01003025,0
E01003026,3
E01003027,3
E01003028,3
E01003029,3
E01003030,3
E01003031,3
E01003032,3
E01003033,3
E01003034,3
E01003035,3
E01003036,3
E01003038,3
E01003039,3
E01003040,3
E01003042,3
E01003043,3
E01003047,0
E01003050,3
E01003053,3
E01003054,3
E01003055,3
E01003056,3
E01003058,3
E01003061,0
E01003062,3
E01003063,0
E01003064,3
E01003065,0
E01003066,0
E01003067,3
E01003068,0
E01003069,0
E01003070,0
E01003071,3
E01003072,3
E01003073,0
E01003074,3
E01003076,3
E01003077,3
E01003078,3
E01003079,0
E01003080,3
E01003081,3
E01003082,0
E01003083,3
E01003084,3
E01003085,3
E01003086,0
E01003088,3
E01003090,3
E01003091,0
E01003094,3
E01003095,3
E01003096,3
E01003098,3
E01003099,0
E01003100,3
E01003102,3
E01003104,3
E01003106,3
E01003107,3
E01003110,3
E01003113,3
E01003114,3
E01003115,3
E01003116,3
E01003117,3
E01003118,3
E01003119,3
E01003120,3
E01003122,3
E01003123,3
E01003127,3
E01003129,3
E01003130,3
E01003131,3
E01003132,0
E01003133,3
E01003134,3
E01003135,3
E01003136,3
E01003137,0
E01003138,3
E01003141,3
E01003142,3
E01003143,0
E01003144,3
E01003145,3
E01003146,3
E01003147,3
E01003148,3
E01003149,3
E01003150,0
E01003151,0
E01003152,3
E01003153,3
E01003154,0
E01003155,3
E01003156,3
E01003157,3
E01003158,3
E01003161,3
E01003163,3
E01003164,3
E01003165,3
E01003166,3
E01003167,3
E01003169,3
E01003170,3
E01003171,3
E01003173,3
E01003177,3
E01003178,3
E01003180,0
E01003181,0
E01003182,0
E01003183,0
E01003185,0
E01003186,3
E01003190,0
E01003191,0
E01003193,0
E01003194,0
E01003195,3
E01003198,3
E01003199,3
E01003200,3
E01003201,3
E01003202,3
E01003203,3
E01003204,3
E01003206,3
E01003209,3
E01003210,3
E01003211,3
E01003212,3
E01003213,3
E01003214,3
E01003215,3
E01003216,3
E01003217,3
E01003218,3
E01003219,3
E01003220,3
E01003221,3
E01003222,3
E01003223,3
E01003224,3
E01003225,3
E01003226,3
E01003227,3
E01003228,3
E01003229,0
E01003230,0
E01003231,3
E01003232,3
E01003233,3
E01003235,0
E01003236,0
E01003237,0
E01003238,0
E01003240,0
E01003243,0
E01003247,3
E01003254,3
E01003255,3
E01003256,0
E01003257,3
E01003258,0
E01003259,3
E01003260,3
E01003261,3
E01003262,3
E01003263,0
E01003264,0
E01003265,0
E01003266,0
E01003267,0
E01003268,3
E01003269,0
E01003270,3
E01003271,1
E01003272,3
E01003273,3
E01003274,3
E01003275,0
E01003276,3
E01003277,3
E01003278,3
E01003279,3
E01003280,0
E01003281,3
E01003282,3
E01003283,3
E01003284,3
E01003285,3
E01003286,0
E01003287,3
E01003288,0
E01003290,0
E01003292,3
E01003293,3
E01003295,3
E01003296,3
E01003297,3
E01003301,3
E01003302,0
E01003303,0
E01003304,0
E01003307,3
E01003308,3
E01003310,0
E01003311,3
E01003312,3
E01003313,0
E01003314,3
E01003315,3
E01003316,3
E01003317,3
E01003318,0
E01003319,0
E01003320,0
E01003321,0
E01003322,3
E01003323,0
E01003324,0
E01003325,0
E01003326,3
E01003327,3
E01003328,3
E01003329,3
E01003331,0
E01003332,3
E01003333,3
E01003334,0
E01003339,3
E01003340,3
E01003341,3
E01003342,3
E01003343,3
E01003344,3
E01003345,3
E01003346,0
E01003348,0
E01003350,0
E01003351,0
E01003352,0
E01003353,3
E01003354,3
E01003355,3
E01003356,3
E01003357,0
E01003358,3
E01003359,3
E01003360,3
E01003361,3
E01003362,1
E01003363,1
E01003364,1
E01003365,1
E01003366,3
E01003367,3
E01003368,3
E01003369,3
E01003370,3
E01003371,3
E01003372,0
E01003374,0
E01003375,3
E01003376,0
E01003378,3
E01003380,1
E01003381,3
E01003382,1
E01003383,1
E01003384,3
E01003385,1
E01003386,3
E01003387,0
E01003388,0
E01003389,3
E01003392,3
E01003393,3
E01003394,3
E01003395,3
E01003396,3
E01003397,3
E01003398,3
E01003399,1
E01003400,3
E01003401,1
E01003402,1
E01003403,1
E01003404,3
E01003405,0
E01003406,0
E01003407,3
E01003408,3
E01003410,0
E01003411,3
E01003412,0
E01003413,3
E01003415,3
E01003416,3
E01003417,1
E01003418,1
E01003419,2
E01003420,2
E01003421,1
E01003422,2
E01003423,1
E01003424,1
E01003425,1
E01003426,3
E01003427,3
E01003428,3
E01003429,2
E01003433,3
E01003434,3
E01003435,3
E01003436,0
E01003437,3
E01003438,0
E01003439,3
E01003440,0
E01003441,0
E01003442,1
E01003443,1
E01003444,3
E01003445,1
E01003446,3
E01003447,3
E01003448,0
E01003449,3
E01003450,0
E01003451,1
E01003452,0
E01003453,3
E01003454,1
E01003455,3
E01003456,3
E01003457,1
E01003458,3
E01003459,3
E01003460,1
E01003461,1
E01003462,1
E01003463,1
E01003464,1
E01003465,1
E01003466,1
E01003467,1
E01003468,1
E01003469,3
E01003470,3
E01003471,1
E01003472,1
E01003473,1
E01003474,1
E01003475,3
E01003476,3
E01003477,1
E01003478,3
E01003479,0
E01003480,3
E01003482,3
E01003493,0
E01003494,3
E01003495,3
E01003500,0
E01003507,0
E01003508,0
E01003509,0
E01003512,0
E01003513,3
E01003518,3
E01003523,0
E01003524,0
E01003527,3
E01003536,0
E01003537,3
E01003538,0
E01003539,0
E01003541,3
E01003543,3
E01003544,0
E01003545,0
E01003547,3
E01003548,3
E01003549,3
E01003552,3
E01003553,0
E01003554,3
E01003559,3
E01003587,0
E01003592,0
E01003603,0
E01003604,0
E01003606,0
E01003608,3
E01003615,3
E01003616,0
E01003617,3
E01003618,3
E01003619,0
E01003629,3
E01003631,3
E01003632,3
E01003636,0
E01003638,2
E01003639,3
E01003641,3
E01003643,3
E01003644,2
E01003645,3
E01003646,3
E01003647,3
E01003648,1
E01003649,1
E01003650,3
E01003651,3
E01003652,1
E01003653,3
E01003654,3
E01003655,3
E01003656,0
E01003657,2
E01003658,0
E01003659,3
E01003660,1
E01003661,3
E01003662,3
E01003663,3
E01003664,3
E01003665,2
E01003666,3
E01003668,3
E01003669,1
E01003670,1
E01003671,1
E01003672,3
E01003673,3
E01003674,3
E01003676,3
E01003677,1
E01003678,1
E01003680,1
E01003681,3
E01003682,1
E01003683,0
E01003690,3
E01003693,3
E01003696,3
E01003697,3
E01003698,2
E01003699,2
E01003700,3
E01003701,3
E01003702,3
E01003703,2
E01003704,3
E01003705,3
E01003706,3
E01003708,0
E01003709,2
E01003710,2
E01003711,3
E01003713,3
E01003714,3
E01003716,3
E01003718,3
E01003719,3
E01003720,0
E01003721,2
E01003722,0
E01003723,0
E01003724,2
E01003725,0
E01003726,0
E01003727,0
E01003728,3
E01003736,0
E01003737,3
E01003738,2
E01003739,3
E01003740,3
E01003741,3
E01003742,3
E01003743,0
E01003744,1
E01003745,1
E01003746,1
E01003748,1
E01003749,1
E01003750,3
E01003752,3
E01003753,3
E01003754,3
E01003758,0
E01003759,1
E01003760,3
E01003762,3
E01003763,3
E01003764,3
E01003765,3
E01003766,3
E01003770,3
E01003772,3
E01003774,3
E01003775,1
E01003776,0
E01003777,3
E01003778,3
E01003779,3
E01003780,1
E01003782,3
E01003785,3
E01003789,3
E01003791,3
E01003792,3
E01003793,3
E01003794,3
E01003795,1
E01003796,1
E01003797,1
E01003798,3
E01003799,3
E01003800,3
E01003801,1
E01003802,1
E01003804,1
E01003805,1
E01003806,1
E01003807,3
E01003808,3
E01003809,1
E01003810,1
E01003811,1
E01003812,3
E01003813,1
E01003814,3
E01003815,3
E01003817,3
E01003818,1
E01003819,0
E01003820,2
E01003821,1
E01003822,1
E01003823,1
E01003824,1
E01003825,1
E01003826,3
E01003827,3
E01003828,1
E01003829,0
E01003830,1
E01003831,1
E01003832,0
E01003833,3
E01003834,3
E01003835,1
E01003836,3
E01003837,1
E01003838,1
E01003839,3
E01003840,3
E01003842,3
E01003843,2
E01003844,1
E01003845,1
E01003846,1
E01003847,3
E01003848,3
E01003849,1
E01003851,1
E01003852,3
E01003853,3
E01003854,3
E01003855,3
E01003856,3
E01003857,1
E01003858,1
E01003859,1
E01003860,3
E01003861,3
E01003862,3
E01003863,3
E01003864,1
E01003865,3
E01003866,1
E01003867,1
E01003868,3
E01003869,1
E01003870,1
E01003871,1
E01003872,3
E01003873,3
E01003874,3
E01003875,1
E01003876,3
E01003877,1
E01003879,1
E01003880,1
E01003881,1
E01003882,1
E01003883,1
E01003884,1
E01003885,1
E01003886,1
E01003887,1
E01003888,3
E01003889,1
E01003890,1
E01003891,1
E01003892,1
E01003893,3
E01003894,1
E01003895,3
E01003896,3
E01003897,3
E01003898,3
E01003899,1
E01003900,3
E01003901,1
E01003902,1
E01003904,1
E01003905,3
E01003906,3
E01003907,3
E01003908,1
E01003909,3
E01003910,1
E01003913,3
E01003914,3
E01003915,3
E01003916,3
E01003917,3
E01003922,0
E01003923,3
E01003927,3
E01003929,3
E01003934,3
E01003937,3
E01003941,3
E01003945,3
E01003946,3
E01003948,3
E01003949,3
E01003950,0
E01003951,3
E01003952,3
E01003953,3
E01003954,3
E01003955,3
E01003956,3
E01003957,3
E01003958,3
E01003960,3
E01003969,3
E01003978,3
E01003979,0
E01003984,0
E01003997,3
E01003998,3
E01003999,0
E01004000,0
E01004001,0
E01004002,3
E01004004,0
E01004005,0
E01004006,0
E01004015,3
E01004016,3
E01004017,3
E01004018,3
E01004019,3
E01004020,0
E01004021,3
E01004023,0
E01004027,3
E01004029,3
E01004030,3
E01004031,3
E01004032,3
E01004037,3
E01004038,3
E01004046,3
E01004048,3
E01004050,3
E01004051,3
E01004052,3
E01004053,3
E01004054,1
E01004057,3
E01004058,3
E01004059,3
E01004061,3
E01004062,0
E01004063,3
E01004064,0
E01004065,3
E01004066,3
E01004067,0
E01004068,0
E01004069,1
E01004070,3
E01004071,3
E01004072,3
E01004073,3
E01004074,3
E01004075,1
E01004076,2
E01004077,2
E01004078,2
E01004079,1
E01004080,1
E01004081,1
E01004082,1
E01004084,1
E01004085,1
E01004086,2
E01004087,1
E01004091,1
E01004092,1
E01004093,1
E01004094,1
E01004095,1
E01004096,3
E01004097,1
E01004098,1
E01004099,3
E01004100,1
E01004101,1
E01004102,1
E01004103,3
E01004104,1
E01004105,1
E01004106,1
E01004107,2
E01004108,2
E01004109,2
E01004110,1
E01004111,1
E01004112,1
E01004114,1
E01004115,1
E01004116,1
E01004117,1
E01004118,1
E01004119,1
E01004120,1
E01004121,1
E01004122,1
E01004123,0
E01004124,2
E01004126,0
E01004127,2
E01004128,0
E01004129,0
E01004130,1
E01004131,1
E01004132,1
E01004133,1
E01004134,2
E01004135,1
E01004136,1
E01004137,3
E01004138,3
E01004139,3
E01004140,0
E01004141,0
E01004142,0
E01004143,3
E01004144,1
E01004145,2
E01004146,3
E01004147,1
E01004148,2
E01004149,3
E01004150,3
E01004151,3
E01004152,3
E01004153,3
E01004154,1
E01004155,1
E01004156,3
E01004157,1
E01004158,1
E01004159,2
E01004160,1
E01004161,1
E01004162,3
E01004163,2
E01004164,2
E01004165,3
E01004166,2
E01004167,0
E01004168,1
E01004169,2
E01004170,3
E01004171,1
E01004172,3
E01004173,2
E01004174,3
E01004175,1
E01004176,3
E01004177,3
E01004178,3
E01004179,1
E01004180,1
E01004181,3
E01004182,0
E01004183,0
E01004186,3
E01004187,0
E01004188,3
E01004189,0
E01004190,1
E01004191,1
E01004192,2
E01004193,1
E01004194,1
E01004195,3
E01004196,1
E01004197,0
E01004202,3
E01004203,3
E01004211,3
E01004212,0
E01004215,3
E01004216,3
E01004217,0
E01004218,3
E01004221,3
E01004222,0
E01004225,3
E01004226,0
E01004228,3
E01004230,0
E01004232,3
E01004233,0
E01004234,3
E01004242,0
E01004246,0
E01004253,0
E01004254,3
E01004258,3
E01004259,3
E01004267,0
E01004269,0
E01004270,3
E01004275,3
E01004276,3
E01004277,1
E01004281,3
E01004283,0
E01004289,0
E01004291,3
E01004292,3
E01004293,3
E01004294,3
E01004296,0
E01004297,3
E01004303,0
E01004307,3
E01004310,0
E01004311,0
E01004314,3
E01004315,0
E01004317,3
E01004327,0
E01004328,3
E01004329,3
E01004330,3
E01004331,0
E01004332,0
E01004333,0
E01004337,0
E01004338,3
E01004339,3
E01004341,0
E01004342,3
E01004343,3
E01004344,0
E01004345,3
E01004346,3
E01004347,3
E01004348,3
E01004350,0
E01004351,3
E01004352,3
E01004353,2
E01004354,3
E01004355,0
E01004356,0
E01004357,2
E01004358,3
E01004359,3
E01004360,2
E01004361,2
E01004362,3
E01004363,3
E01004364,0
E01004365,0
E01004366,3
E01004368,3
E01004369,3
E01004370,3
E01004371,3
E01004372,3
E01004373,3
E01004374,3
E01004375,3
E01004376,3
E01004377,3
E01004378,3
E01004379,3
E01004380,3
E01004381,3
E01004383,3
E01004384,0
E01004385,0
E01004386,1
E01004387,1
E01004388,3
E01004389,0
E01004391,3
E01004392,3
E01004393,3
E01004394,0
E01004395,3
E01004396,3
E01004397,3
E01004400,0
E01004401,3
E01004402,0
E01004403,0
E01004404,0
E01004405,0
E01004406,3
E01004408,3
E01004409,3
E01004410,0
E01004411,3
E01004412,3
E01004413,0
E01004414,3
E01004415,0
E01004416,3
E01004417,3
E01004418,3
E01004419,3
E01004420,0
E01004421,3
E01004422,0
E01004423,0
E01004424,0
E01004425,0
E01004426,0
E01004427,3
E01004429,0
E01004430,3
E01004432,3
E01004434,0
E01004435,0
E01004436,3
E01004437,3
E01004438,3
E01004439,3
E01004440,3
E01004441,3
E01004442,3
E01004443,3
E01004444,0
E01004445,0
E01004446,3
E01004447,3
E01004448,3
E01004450,3
E01004451,3
E01004452,0
E01004453,0
E01004454,0
E01004455,0
E01004457,3
E01004458,0
E01004460,0
E01004461,3
E01004462,3
E01004463,3
E01004465,3
E01004466,3
E01004467,0
E01004468,3
E01004470,0
E01004471,0
E01004472,3
E01004473,3
E01004474,3
E01004475,3
E01004476,3
E01004477,1
E01004478,1
E01004479,3
E01004480,3
E01004481,3
E01004482,3
E01004483,3
E01004484,3
E01004485,3
E01004486,3
E01004487,3
E01004488,3
E01004489,3
E01004490,3
E01004491,3
E01004492,3
E01004493,3
E01004494,3
E01004495,0
E01004496,3
E01004497,3
E01004498,3
E01004499,3
E01004500,3
E01004501,3
E01004502,3
E01004503,3
E01004504,3
E01004505,3
E01004506,3
E01004507,3
E01004508,3
E01004509,3
E01004510,3
E01004511,3
E01004512,3
E01004513,3
E01004514,3
E01004515,3
E01004516,3
E01004517,3
E01004518,3
E01004519,3
E01004521,3
E01004522,3
E01004523,3
E01004524,0
E01004525,3
E01004526,3
E01004527,3
E01004528,0
E01004529,3
E01004530,3
E01004531,3
E01004532,3
E01004533,0
E01004534,3
E01004536,3
E01004537,0
E01004538,0
E01004540,3
E01004542,1
E01004543,3
E01004544,3
E01004545,3
E01004546,3
E01004547,3
E01004548,3
E01004549,3
E01004550,3
E01004551,3
E01004552,3
E01004553,3
E01004554,3
E01004555,1
E01004556,3
E01004557,3
E01004558,3
E01004559,3
E01004560,3
E01004562,0
E01004563,0
E01004564,3
E01004565,3
E01004566,3
E01004569,3
E01004572,3
E01004573,3
E01004575,3
E01004576,3
E01004577,3
E01004579,3
E01004580,3
E01004581,3
E01004582,3
E01004583,3
E01004585,3
E01004586,3
E01004587,3
E01004588,3
E01004589,3
E01004590,3
E01004591,3
E01004592,3
E01004593,3
E01004594,1
E01004595,3
E01004596,3
E01004597,3
E01004598,3
E01004599,1
E01004600,3
E01004601,3
E01004602,3
E01004604,1
E01004605,3
E01004606,3
E01004607,3
E01004608,3
E01004609,3
E01004610,3
E01004611,3
E01004612,3
E01004613,0
E01004614,3
E01004615,0
E01004616,3
E01004617,3
E01004618,3
E01004619,3
E01004620,3
E01004621,3
E01004622,3
E01004623,3
E01004624,3
E01004625,1
E01004626,3
E01004627,3
E01004628,3
E01004629,3
E01004630,0
E01004631,3
E01004632,3
E01004634,3
E01004635,3
E01004636,3
E01004637,3
E01004638,1
E01004639,3
E01004640,3
E01004641,3
E01004643,3
E01004644,3
E01004645,0
E01004646,3
E01004647,3
E01004648,3
E01004649,3
E01004650,3
E01004651,3
E01004652,3
E01004653,3
E01004654,3
E01004656,3
E01004657,3
E01004658,3
E01004659,3
E01004660,3
E01004661,3
E01004662,3
E01004663,3
E01004667,3
E01004674,0
E01004675,3
E01004676,3
E01004677,0
E01004678,0
E01004679,0
E01004680,3
E01004681,3
E01004682,3
E01004683,3
E01004684,3
E01004686,3
E01004687,3
E01004688,3
E01004689,3
E01004690,3
E01004691,3
E01004692,3
E01004693,3
E01004694,3
E01004695,3
E01004696,0
E01004697,3
E01004698,3
E01004699,3
E01004700,3
E01004701,3
E01004702,3
E01004703,3
E01004705,3
E01004706,3
E01004707,3
E01004708,3
E01004709,3
E01004711,0
E01004712,3
E01004713,3
E01004714,3
E01004715,3
E01004716,3
